Sale Key,City Key,Customer Key,Bill To Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items,Lineage Key
11123,2805,201,1,70,3/15/2014,3/16/2014,19,22728,Pack of 12 action figures (variety),Packet,9,16,15,144,21.6,94.5,165.6,9,0,11
11124,3133,43,1,70,4/4/2014,4/5/2014,4,23767,Pack of 12 action figures (variety),Packet,5,16,15,80,12,52.5,92,5,0,11
11125,2732,78,1,70,4/24/2014,4/25/2014,81,24791,Pack of 12 action figures (variety),Packet,5,16,15,80,12,52.5,92,5,0,11
11126,2046,163,1,70,5/19/2014,5/20/2014,90,26296,Pack of 12 action figures (variety),Packet,2,16,15,32,4.8,21,36.8,2,0,11
11127,2019,136,1,70,6/11/2014,6/12/2014,9,27627,Pack of 12 action figures (variety),Packet,1,16,15,16,2.4,10.5,18.4,1,0,11
11128,1479,37,1,70,6/13/2014,6/14/2014,93,27807,Pack of 12 action figures (variety),Packet,8,16,15,128,19.2,84,147.2,8,0,11
11129,2845,109,1,70,6/27/2014,6/28/2014,105,28680,Pack of 12 action figures (variety),Packet,9,16,15,144,21.6,94.5,165.6,9,0,11
11130,1496,142,1,70,7/4/2014,7/5/2014,118,29068,Pack of 12 action figures (variety),Packet,8,16,15,128,19.2,84,147.2,8,0,11
11131,157,25,1,70,7/14/2014,7/15/2014,19,29615,Pack of 12 action figures (variety),Packet,3,16,15,48,7.2,31.5,55.2,3,0,11
11132,1737,56,1,70,7/30/2014,7/31/2014,1,30635,Pack of 12 action figures (variety),Packet,7,16,15,112,16.8,73.5,128.8,7,0,11
11133,2386,127,1,70,8/11/2014,8/12/2014,19,31263,Pack of 12 action figures (variety),Packet,4,16,15,64,9.6,42,73.6,4,0,11
11134,2367,186,1,70,8/12/2014,8/13/2014,105,31303,Pack of 12 action figures (variety),Packet,9,16,15,144,21.6,94.5,165.6,9,0,11
11135,3133,43,1,70,9/1/2014,9/2/2014,105,32313,Pack of 12 action figures (variety),Packet,4,16,15,64,9.6,42,73.6,4,0,11
11136,2588,180,1,70,9/15/2014,9/16/2014,105,33037,Pack of 12 action figures (variety),Packet,1,16,15,16,2.4,10.5,18.4,1,0,11
11137,3067,48,1,70,9/16/2014,9/17/2014,93,33084,Pack of 12 action figures (variety),Packet,3,16,15,48,7.2,31.5,55.2,3,0,11
11138,2647,273,202,70,3/5/2014,3/6/2014,9,22193,Pack of 12 action figures (variety),Packet,9,16,15,144,21.6,94.5,165.6,9,0,11
11139,2047,223,202,70,3/13/2014,3/14/2014,9,22597,Pack of 12 action figures (variety),Packet,2,16,15,32,4.8,21,36.8,2,0,11
11140,2536,375,202,70,4/26/2014,4/27/2014,105,25000,Pack of 12 action figures (variety),Packet,6,16,15,96,14.4,63,110.4,6,0,11
11141,1744,364,202,70,5/21/2014,5/22/2014,106,26382,Pack of 12 action figures (variety),Packet,2,16,15,32,4.8,21,36.8,2,0,11
11142,2219,210,202,70,6/6/2014,6/7/2014,90,27324,Pack of 12 action figures (variety),Packet,6,16,15,96,14.4,63,110.4,6,0,11
11143,28,338,202,70,7/21/2014,7/22/2014,119,30073,Pack of 12 action figures (variety),Packet,6,16,15,96,14.4,63,110.4,6,0,11
11144,3234,281,202,70,8/15/2014,8/16/2014,119,31522,Pack of 12 action figures (variety),Packet,3,16,15,48,7.2,31.5,55.2,3,0,11
11145,1791,176,1,69,1/8/2014,1/9/2014,19,19164,Pack of 12 action figures (male),Packet,5,16,15,80,12,52.5,92,5,0,11
11146,2046,163,1,69,3/13/2014,3/14/2014,9,22640,Pack of 12 action figures (male),Packet,1,16,15,16,2.4,10.5,18.4,1,0,11
11147,2021,52,1,69,4/4/2014,4/5/2014,90,23761,Pack of 12 action figures (male),Packet,2,16,15,32,4.8,21,36.8,2,0,11
11148,1737,56,1,69,4/8/2014,4/9/2014,97,23913,Pack of 12 action figures (male),Packet,9,16,15,144,21.6,94.5,165.6,9,0,11
11149,2805,201,1,69,4/26/2014,4/27/2014,1,24991,Pack of 12 action figures (male),Packet,7,16,15,112,16.8,73.5,128.8,7,0,11
11150,3067,48,1,69,5/5/2014,5/6/2014,105,25402,Pack of 12 action figures (male),Packet,10,16,15,160,24,105,184,10,0,11
11151,871,44,1,69,5/15/2014,5/16/2014,19,26056,Pack of 12 action figures (male),Packet,10,16,15,160,24,105,184,10,0,11
11152,2046,163,1,69,5/27/2014,5/28/2014,1,26663,Pack of 12 action figures (male),Packet,3,16,15,48,7.2,31.5,55.2,3,0,11
11153,2367,186,1,69,7/15/2014,7/16/2014,90,29712,Pack of 12 action figures (male),Packet,6,16,15,96,14.4,63,110.4,6,0,11
11154,862,98,1,69,7/22/2014,7/23/2014,118,30106,Pack of 12 action figures (male),Packet,7,16,15,112,16.8,73.5,128.8,7,0,11
11155,1819,374,202,69,1/4/2014,1/5/2014,90,19003,Pack of 12 action figures (male),Packet,2,16,15,32,4.8,21,36.8,2,0,11
11156,2536,375,202,69,2/17/2014,2/18/2014,9,21272,Pack of 12 action figures (male),Packet,1,16,15,16,2.4,10.5,18.4,1,0,11
11157,2526,272,202,69,3/13/2014,3/14/2014,9,22585,Pack of 12 action figures (male),Packet,8,16,15,128,19.2,84,147.2,8,0,11
11158,980,274,202,69,4/14/2014,4/15/2014,19,24203,Pack of 12 action figures (male),Packet,6,16,15,96,14.4,63,110.4,6,0,11
11159,3234,281,202,69,4/15/2014,4/16/2014,4,24249,Pack of 12 action figures (male),Packet,1,16,15,16,2.4,10.5,18.4,1,0,11
11160,1220,398,202,69,6/11/2014,6/12/2014,90,27690,Pack of 12 action figures (male),Packet,4,16,15,64,9.6,42,73.6,4,0,11
11161,2219,210,202,69,7/3/2014,7/4/2014,4,28947,Pack of 12 action figures (male),Packet,4,16,15,64,9.6,42,73.6,4,0,11
11162,1819,374,202,69,9/5/2014,9/6/2014,90,32562,Pack of 12 action figures (male),Packet,2,16,15,32,4.8,21,36.8,2,0,11
11163,1585,253,202,69,9/9/2014,9/10/2014,19,32690,Pack of 12 action figures (male),Packet,8,16,15,128,19.2,84,147.2,8,0,11
11164,1819,374,202,68,1/4/2014,1/5/2014,90,19003,Pack of 12 action figures (female),Packet,9,16,15,144,21.6,94.5,165.6,9,0,11
11165,2647,273,202,68,3/19/2014,3/20/2014,4,22913,Pack of 12 action figures (female),Packet,7,16,15,112,16.8,73.5,128.8,7,0,11
11166,1521,384,202,68,4/8/2014,4/9/2014,97,23901,Pack of 12 action figures (female),Packet,2,16,15,32,4.8,21,36.8,2,0,11
11167,2047,223,202,68,7/9/2014,7/10/2014,9,29316,Pack of 12 action figures (female),Packet,2,16,15,32,4.8,21,36.8,2,0,11
11168,1585,253,202,68,8/5/2014,8/6/2014,105,30911,Pack of 12 action figures (female),Packet,8,16,15,128,19.2,84,147.2,8,0,11
11169,1521,384,202,68,8/9/2014,8/10/2014,9,31189,Pack of 12 action figures (female),Packet,8,16,15,128,19.2,84,147.2,8,0,11
11170,1220,398,202,68,8/13/2014,8/14/2014,4,31370,Pack of 12 action figures (female),Packet,7,16,15,112,16.8,73.5,128.8,7,0,11
11171,2019,136,1,68,2/13/2014,2/14/2014,19,21189,Pack of 12 action figures (female),Packet,8,16,15,128,19.2,84,147.2,8,0,11
11172,2588,180,1,68,2/19/2014,2/20/2014,101,21429,Pack of 12 action figures (female),Packet,1,16,15,16,2.4,10.5,18.4,1,0,11
11173,1764,69,1,68,2/19/2014,2/20/2014,90,21430,Pack of 12 action figures (female),Packet,5,16,15,80,12,52.5,92,5,0,11
11174,1791,176,1,68,3/31/2014,4/1/2014,9,23495,Pack of 12 action figures (female),Packet,4,16,15,64,9.6,42,73.6,4,0,11
11175,1601,31,1,68,4/16/2014,4/17/2014,105,24306,Pack of 12 action figures (female),Packet,9,16,15,144,21.6,94.5,165.6,9,0,11
11176,2732,78,1,68,4/24/2014,4/25/2014,81,24791,Pack of 12 action figures (female),Packet,6,16,15,96,14.4,63,110.4,6,0,11
11177,1479,37,1,68,7/2/2014,7/3/2014,9,28866,Pack of 12 action figures (female),Packet,4,16,15,64,9.6,42,73.6,4,0,11
11178,1038,131,1,68,7/4/2014,7/5/2014,1,29029,Pack of 12 action figures (female),Packet,5,16,15,80,12,52.5,92,5,0,11
11179,2883,63,1,68,7/16/2014,7/17/2014,19,29769,Pack of 12 action figures (female),Packet,9,16,15,144,21.6,94.5,165.6,9,0,11
11180,1652,19,1,68,8/7/2014,8/8/2014,1,31030,Pack of 12 action figures (female),Packet,1,16,15,16,2.4,10.5,18.4,1,0,11
11181,2046,163,1,68,9/3/2014,9/4/2014,93,32500,Pack of 12 action figures (female),Packet,2,16,15,32,4.8,21,36.8,2,0,11
11182,862,98,1,68,10/1/2014,10/2/2014,119,33907,Pack of 12 action figures (female),Packet,2,16,15,32,4.8,21,36.8,2,0,11
11183,2805,201,1,82,1/6/2014,1/7/2014,94,19081,Furry animal socks (Pink) S,Pair,72,5,15,360,54,252,414,72,0,11
11184,1764,69,1,82,2/12/2014,2/13/2014,97,21063,Furry animal socks (Pink) S,Pair,48,5,15,240,36,168,276,48,0,11
11185,1791,176,1,82,2/28/2014,3/1/2014,81,21936,Furry animal socks (Pink) S,Pair,120,5,15,600,90,420,690,120,0,11
11186,862,98,1,82,3/7/2014,3/8/2014,9,22358,Furry animal socks (Pink) S,Pair,60,5,15,300,45,210,345,60,0,11
11187,1652,19,1,82,4/16/2014,4/17/2014,106,24348,Furry animal socks (Pink) S,Pair,48,5,15,240,36,168,276,48,0,11
11188,2386,127,1,82,4/17/2014,4/18/2014,97,24376,Furry animal socks (Pink) S,Pair,60,5,15,300,45,210,345,60,0,11
11189,2021,52,1,82,5/9/2014,5/10/2014,19,25765,Furry animal socks (Pink) S,Pair,48,5,15,240,36,168,276,48,0,11
11190,1737,56,1,82,6/13/2014,6/14/2014,9,27837,Furry animal socks (Pink) S,Pair,72,5,15,360,54,252,414,72,0,11
11191,2386,127,1,82,8/11/2014,8/12/2014,19,31263,Furry animal socks (Pink) S,Pair,60,5,15,300,45,210,345,60,0,11
11192,1038,131,1,82,9/15/2014,9/16/2014,1,33055,Furry animal socks (Pink) S,Pair,120,5,15,600,90,420,690,120,0,11
11193,1036,30,1,82,9/18/2014,9/19/2014,118,33206,Furry animal socks (Pink) S,Pair,12,5,15,60,9,42,69,12,0,11
11194,1496,142,1,82,9/26/2014,9/27/2014,105,33644,Furry animal socks (Pink) S,Pair,96,5,15,480,72,336,552,96,0,11
11195,2021,52,1,82,9/30/2014,10/1/2014,4,33858,Furry animal socks (Pink) S,Pair,48,5,15,240,36,168,276,48,0,11
11196,1819,374,202,82,1/20/2014,1/21/2014,1,19768,Furry animal socks (Pink) S,Pair,24,5,15,120,18,84,138,24,0,11
11197,2954,256,202,82,1/29/2014,1/30/2014,4,20329,Furry animal socks (Pink) S,Pair,108,5,15,540,81,378,621,108,0,11
11198,980,274,202,82,2/13/2014,2/14/2014,97,21136,Furry animal socks (Pink) S,Pair,108,5,15,540,81,378,621,108,0,11
11199,2620,249,202,82,2/18/2014,2/19/2014,101,21323,Furry animal socks (Pink) S,Pair,84,5,15,420,63,294,483,84,0,11
11200,2620,249,202,82,3/5/2014,3/6/2014,4,22180,Furry animal socks (Pink) S,Pair,36,5,15,180,27,126,207,36,0,11
11201,3234,281,202,82,4/11/2014,4/12/2014,105,24123,Furry animal socks (Pink) S,Pair,108,5,15,540,81,378,621,108,0,11
11202,2047,223,202,82,5/26/2014,5/27/2014,105,26623,Furry animal socks (Pink) S,Pair,72,5,15,360,54,252,414,72,0,11
11203,2536,375,202,82,6/9/2014,6/10/2014,116,27530,Furry animal socks (Pink) S,Pair,48,5,15,240,36,168,276,48,0,11
11204,980,274,202,79,3/3/2014,3/4/2014,1,22050,Furry animal socks (Pink) XL,Pair,96,5,15,480,72,336,552,96,0,11
11205,1521,384,202,79,4/1/2014,4/2/2014,9,23522,Furry animal socks (Pink) XL,Pair,12,5,15,60,9,42,69,12,0,11
11206,1744,364,202,79,4/25/2014,4/26/2014,106,24877,Furry animal socks (Pink) XL,Pair,84,5,15,420,63,294,483,84,0,11
11207,1241,221,202,79,8/13/2014,8/14/2014,118,31379,Furry animal socks (Pink) XL,Pair,36,5,15,180,27,126,207,36,0,11
11208,1585,253,202,79,9/2/2014,9/3/2014,1,32368,Furry animal socks (Pink) XL,Pair,24,5,15,120,18,84,138,24,0,11
11209,1442,399,202,79,9/25/2014,9/26/2014,1,33595,Furry animal socks (Pink) XL,Pair,96,5,15,480,72,336,552,96,0,11
11210,2386,127,1,79,2/6/2014,2/7/2014,19,20710,Furry animal socks (Pink) XL,Pair,108,5,15,540,81,378,621,108,0,11
11211,157,25,1,79,5/15/2014,5/16/2014,107,26042,Furry animal socks (Pink) XL,Pair,12,5,15,60,9,42,69,12,0,11
11212,1038,131,1,79,6/6/2014,6/7/2014,1,27351,Furry animal socks (Pink) XL,Pair,48,5,15,240,36,168,276,48,0,11
11213,1764,69,1,79,7/11/2014,7/12/2014,93,29437,Furry animal socks (Pink) XL,Pair,48,5,15,240,36,168,276,48,0,11
11214,2732,78,1,79,7/19/2014,7/20/2014,9,29970,Furry animal socks (Pink) XL,Pair,48,5,15,240,36,168,276,48,0,11
11215,1652,19,1,79,7/22/2014,7/23/2014,4,30108,Furry animal socks (Pink) XL,Pair,96,5,15,480,72,336,552,96,0,11
11216,2046,163,1,79,9/3/2014,9/4/2014,93,32500,Furry animal socks (Pink) XL,Pair,36,5,15,180,27,126,207,36,0,11
11217,2805,201,1,80,1/22/2014,1/23/2014,4,19899,Furry animal socks (Pink) L,Pair,48,5,15,240,36,168,276,48,0,11
11218,2367,186,1,80,1/22/2014,1/23/2014,93,19946,Furry animal socks (Pink) L,Pair,72,5,15,360,54,252,414,72,0,11
11219,3067,48,1,80,1/24/2014,1/25/2014,19,20058,Furry animal socks (Pink) L,Pair,84,5,15,420,63,294,483,84,0,11
11220,2386,127,1,80,2/22/2014,2/23/2014,19,21624,Furry animal socks (Pink) L,Pair,96,5,15,480,72,336,552,96,0,11
11221,157,25,1,80,2/26/2014,2/27/2014,97,21836,Furry animal socks (Pink) L,Pair,84,5,15,420,63,294,483,84,0,11
11222,2732,78,1,80,3/28/2014,3/29/2014,81,23322,Furry animal socks (Pink) L,Pair,48,5,15,240,36,168,276,48,0,11
11223,2588,180,1,80,4/18/2014,4/19/2014,9,24455,Furry animal socks (Pink) L,Pair,12,5,15,60,9,42,69,12,0,11
11224,2732,78,1,80,6/18/2014,6/19/2014,90,28044,Furry animal socks (Pink) L,Pair,96,5,15,480,72,336,552,96,0,11
11225,1038,131,1,80,7/4/2014,7/5/2014,1,29029,Furry animal socks (Pink) L,Pair,84,5,15,420,63,294,483,84,0,11
11226,2732,78,1,80,7/19/2014,7/20/2014,9,29970,Furry animal socks (Pink) L,Pair,72,5,15,360,54,252,414,72,0,11
11227,3067,48,1,80,8/4/2014,8/5/2014,1,30856,Furry animal socks (Pink) L,Pair,60,5,15,300,45,210,345,60,0,11
11228,2526,272,202,80,3/10/2014,3/11/2014,81,22447,Furry animal socks (Pink) L,Pair,108,5,15,540,81,378,621,108,0,11
11229,28,338,202,80,3/11/2014,3/12/2014,101,22491,Furry animal socks (Pink) L,Pair,48,5,15,240,36,168,276,48,0,11
11230,1220,398,202,80,3/17/2014,3/18/2014,4,22794,Furry animal socks (Pink) L,Pair,24,5,15,120,18,84,138,24,0,11
11231,3234,281,202,80,3/21/2014,3/22/2014,9,23014,Furry animal socks (Pink) L,Pair,12,5,15,60,9,42,69,12,0,11
11232,2047,223,202,80,5/26/2014,5/27/2014,105,26623,Furry animal socks (Pink) L,Pair,24,5,15,120,18,84,138,24,0,11
11233,2536,375,202,80,6/17/2014,6/18/2014,106,27985,Furry animal socks (Pink) L,Pair,84,5,15,420,63,294,483,84,0,11
11234,28,338,202,80,7/26/2014,7/27/2014,4,30419,Furry animal socks (Pink) L,Pair,60,5,15,300,45,210,345,60,0,11
11235,3234,281,202,80,7/30/2014,7/31/2014,105,30639,Furry animal socks (Pink) L,Pair,120,5,15,600,90,420,690,120,0,11
11236,1241,221,202,80,8/12/2014,8/13/2014,1,31334,Furry animal socks (Pink) L,Pair,72,5,15,360,54,252,414,72,0,11
11237,1241,221,202,80,9/9/2014,9/10/2014,90,32710,Furry animal socks (Pink) L,Pair,84,5,15,420,63,294,483,84,0,11
11238,1585,253,202,80,9/9/2014,9/10/2014,90,32673,Furry animal socks (Pink) L,Pair,96,5,15,480,72,336,552,96,0,11
11239,28,338,202,80,9/30/2014,10/1/2014,105,33843,Furry animal socks (Pink) L,Pair,24,5,15,120,18,84,138,24,0,11
11240,2536,375,202,81,1/7/2014,1/8/2014,81,19151,Furry animal socks (Pink) M,Pair,120,5,15,600,90,420,690,120,0,11
11241,1585,253,202,81,1/27/2014,1/28/2014,90,20140,Furry animal socks (Pink) M,Pair,12,5,15,60,9,42,69,12,0,11
11242,2647,273,202,81,2/26/2014,2/27/2014,94,21815,Furry animal socks (Pink) M,Pair,60,5,15,300,45,210,345,60,0,11
11243,1220,398,202,81,3/19/2014,3/20/2014,97,22908,Furry animal socks (Pink) M,Pair,48,5,15,240,36,168,276,48,0,11
11244,28,338,202,81,4/7/2014,4/8/2014,1,23826,Furry animal socks (Pink) M,Pair,60,5,15,300,45,210,345,60,0,11
11245,1241,221,202,81,7/21/2014,7/22/2014,1,29997,Furry animal socks (Pink) M,Pair,12,5,15,60,9,42,69,12,0,11
11246,1038,131,1,81,2/8/2014,2/9/2014,93,20895,Furry animal socks (Pink) M,Pair,12,5,15,60,9,42,69,12,0,11
11247,2845,109,1,81,4/16/2014,4/17/2014,19,24350,Furry animal socks (Pink) M,Pair,24,5,15,120,18,84,138,24,0,11
11248,1479,37,1,81,4/16/2014,4/17/2014,4,24326,Furry animal socks (Pink) M,Pair,36,5,15,180,27,126,207,36,0,11
11249,1590,47,1,81,5/15/2014,5/16/2014,107,26038,Furry animal socks (Pink) M,Pair,120,5,15,600,90,420,690,120,0,11
11250,157,25,1,81,5/16/2014,5/17/2014,4,26126,Furry animal socks (Pink) M,Pair,108,5,15,540,81,378,621,108,0,11
11251,966,102,1,81,7/3/2014,7/4/2014,116,28972,Furry animal socks (Pink) M,Pair,108,5,15,540,81,378,621,108,0,11
11252,1652,19,1,81,7/8/2014,7/9/2014,116,29204,Furry animal socks (Pink) M,Pair,48,5,15,240,36,168,276,48,0,11
11253,1652,19,1,81,7/18/2014,7/19/2014,93,29906,Furry animal socks (Pink) M,Pair,120,5,15,600,90,420,690,120,0,11
11254,157,25,1,81,7/24/2014,7/25/2014,118,30295,Furry animal socks (Pink) M,Pair,72,5,15,360,54,252,414,72,0,11
11255,1652,19,1,81,8/7/2014,8/8/2014,1,31030,Furry animal socks (Pink) M,Pair,12,5,15,60,9,42,69,12,0,11
11256,2386,127,1,81,9/5/2014,9/6/2014,9,32574,Furry animal socks (Pink) M,Pair,36,5,15,180,27,126,207,36,0,11
11257,980,274,202,44,1/1/2014,1/2/2014,9,18816,Bubblewrap dispenser (Red) 1.5m,Each,4,240,15,960,144,520,1104,4,0,11
11258,2647,273,202,118,1/14/2014,1/15/2014,9,19447,Alien officer hoodie (Black) XL,Each,5,35,15,175,26.25,90,201.25,5,0,11
11259,2647,273,202,34,1/21/2014,1/22/2014,4,19824,Shipping carton (Brown) 457x457x457mm,Each,25,2.1,15,52.5,7.88,25,60.38,25,0,11
11260,2219,210,202,151,1/27/2014,1/28/2014,4,20115,Ride on toy sedan car (Blue) 1/12 scale,Each,8,230,15,1840,276,680,2116,8,0,11
11261,2219,210,202,117,1/27/2014,1/28/2014,4,20115,Alien officer hoodie (Black) XXL,Each,5,35,15,175,26.25,90,201.25,5,0,11
11262,2219,210,202,55,1/27/2014,1/28/2014,4,20115,10 mm Anti static bubble wrap (Blue) 10m,Each,80,26,15,2080,312,720,2392,80,0,11
11263,2954,256,202,145,1/29/2014,1/30/2014,4,20329,Ride on big wheel monster truck (Black) 1/12 scale,Each,2,345,15,690,103.5,280,793.5,2,0,11
11264,2526,272,202,48,5/28/2014,5/29/2014,115,26704,32 mm Anti static bubble wrap (Blue) 20m,Each,90,48,15,4320,648,2250,4968,90,0,11
11265,2526,272,202,56,5/28/2014,5/29/2014,115,26704,32 mm Double sided bubble wrap 50m,Each,80,112,15,8960,1344,4240,10304,80,0,11
11266,2526,272,202,43,5/28/2014,5/29/2014,115,26704,Shipping carton (Brown) 413x285x187mm,Each,50,1.05,15,52.5,7.88,25,60.38,50,0,11
11267,1521,384,202,4,6/6/2014,6/7/2014,115,27365,Void fill 100 L bag (White) 100L,Each,90,12.5,15,1125,168.75,585,1293.75,90,0,11
11268,2647,273,202,106,5/1/2014,5/2/2014,107,25174,Superhero action jacket (Blue) XXL,Each,10,30,15,300,45,80,345,10,0,11
11269,1442,399,202,12,5/9/2014,5/10/2014,107,25760,Permanent marker red 5mm nib (Red) 5mm,Each,108,2.7,15,291.6,43.74,108,335.34,108,0,11
11270,1442,399,202,152,5/9/2014,5/10/2014,107,25760,Ride on toy sedan car (Red) 1/12 scale,Each,8,230,15,1840,276,680,2116,8,0,11
11271,1442,399,202,43,5/9/2014,5/10/2014,107,25760,Shipping carton (Brown) 413x285x187mm,Each,250,1.05,15,262.5,39.38,125,301.88,250,0,11
11272,1220,398,202,44,7/22/2014,7/23/2014,1,30161,Bubblewrap dispenser (Red) 1.5m,Each,10,240,15,2400,360,1300,2760,10,0,11
11273,1220,398,202,115,7/22/2014,7/23/2014,1,30161,Alien officer hoodie (Black) 4XL,Each,1,35,15,35,5.25,18,40.25,1,0,11
11274,1220,398,202,104,7/22/2014,7/23/2014,1,30161,Superhero action jacket (Blue) 4XL,Each,3,34,15,102,15.3,30,117.3,3,0,11
11275,1819,374,202,4,8/7/2014,8/8/2014,1,31008,Void fill 100 L bag (White) 100L,Each,50,12.5,15,625,93.75,325,718.75,50,0,11
11276,1819,374,202,35,8/7/2014,8/8/2014,1,31008,Shipping carton (Brown) 356x356x279mm,Each,50,2.04,15,102,15.3,49.5,117.3,50,0,11
11277,1819,374,202,14,8/7/2014,8/8/2014,1,31008,Permanent marker black 5mm nib (Black) 5mm,Each,96,2.7,15,259.2,38.88,96,298.08,96,0,11
11278,1585,253,202,40,8/8/2014,8/9/2014,1,31146,Shipping carton (Brown) 279x254x217mm,Each,100,1.11,15,111,16.65,51,127.65,100,0,11
11279,1585,253,202,2,8/8/2014,8/9/2014,1,31146,Void fill 300 L bag (White) 300L,Each,10,37.5,15,375,56.25,195,431.25,10,0,11
11280,1585,253,202,60,8/8/2014,8/9/2014,1,31146,20 mm Double sided bubble wrap 20m,Each,100,33,15,3300,495,1800,3795,100,0,11
11281,2526,272,202,48,8/9/2014,8/10/2014,1,31165,32 mm Anti static bubble wrap (Blue) 20m,Each,30,48,15,1440,216,750,1656,30,0,11
11282,2526,272,202,14,8/9/2014,8/10/2014,1,31165,Permanent marker black 5mm nib (Black) 5mm,Each,12,2.7,15,32.4,4.86,12,37.26,12,0,11
11283,1585,253,202,28,9/2/2014,9/3/2014,1,32368,Black and orange fragile despatch tape 48mmx100m,Each,180,4.1,15,738,110.7,324,848.7,180,0,11
11284,1585,253,202,41,9/2/2014,9/3/2014,1,32368,Shipping carton (Brown) 229x229x229mm,Each,75,1.05,15,78.75,11.81,37.5,90.56,75,0,11
11285,1585,253,202,40,9/2/2014,9/3/2014,1,32368,Shipping carton (Brown) 279x254x217mm,Each,125,1.11,15,138.75,20.81,63.75,159.56,125,0,11
11286,1241,221,202,43,9/4/2014,9/5/2014,1,32540,Shipping carton (Brown) 413x285x187mm,Each,50,1.05,15,52.5,7.88,25,60.38,50,0,11
11287,2620,249,202,217,9/6/2014,9/7/2014,1,32604,Office cube periscope (Black),Each,10,18.5,15,185,27.75,72.5,212.75,10,0,11
11288,2620,249,202,10,9/6/2014,9/7/2014,1,32604,Packing knife with metal insert blade (Yellow) 18mm,Each,20,2.4,15,48,7.2,24,55.2,20,0,11
11289,3234,281,202,5,9/10/2014,9/11/2014,1,32779,Air cushion machine (Blue),Each,8,1899,15,15192,2278.8,6072,17470.8,8,0,11
11290,2954,256,202,38,9/17/2014,9/18/2014,1,33146,Shipping carton (Brown) 457x279x279mm,Each,25,1.28,15,32,4.8,17,36.8,25,0,11
11291,2954,256,202,30,9/17/2014,9/18/2014,1,33146,Clear packaging tape 48mmx100m,Each,100,3.5,15,350,52.5,170,402.5,100,0,11
11292,1442,399,202,30,7/12/2014,7/13/2014,119,29494,Clear packaging tape 48mmx100m,Each,80,3.5,15,280,42,136,322,80,0,11
11293,28,338,202,31,7/21/2014,7/22/2014,119,30073,Clear packaging tape 48mmx75m,Each,130,2.9,15,377,56.55,156,433.55,130,0,11
11294,28,338,202,40,7/21/2014,7/22/2014,119,30073,Shipping carton (Brown) 279x254x217mm,Each,150,1.11,15,166.5,24.98,76.5,191.48,150,0,11
11295,28,338,202,8,7/21/2014,7/22/2014,119,30073,Large  replacement blades 18mm,Each,70,4.3,15,301,45.15,157.5,346.15,70,0,11
11296,2620,249,202,32,8/2/2014,8/3/2014,119,30790,3 kg Courier post bag (White) 300x190x95mm,Each,125,0.66,15,82.5,12.38,37.5,94.88,125,0,11
11297,2620,249,202,105,8/2/2014,8/3/2014,119,30790,Superhero action jacket (Blue) 3XL,Each,7,34,15,238,35.7,70,273.7,7,0,11
11298,2047,223,202,44,8/4/2014,8/5/2014,119,30863,Bubblewrap dispenser (Red) 1.5m,Each,5,240,15,1200,180,650,1380,5,0,11
11299,2047,223,202,11,8/4/2014,8/5/2014,119,30863,Packing knife with metal insert blade (Yellow) 9mm,Each,10,1.89,15,18.9,2.84,9.9,21.74,10,0,11
11300,2647,273,202,43,8/5/2014,8/6/2014,119,30948,Shipping carton (Brown) 413x285x187mm,Each,250,1.05,15,262.5,39.38,125,301.88,250,0,11
11301,2954,256,202,145,8/23/2014,8/24/2014,119,31889,Ride on big wheel monster truck (Black) 1/12 scale,Each,2,345,15,690,103.5,280,793.5,2,0,11
